"x","y"
56.7275,42.4498
63.1504,33.7083
53.4778,39.6038
68.28,159.766
58.6056,47.4314
66.212,131.61
74.6037,107.878
45.2736,37.3464
64.0234,35.1635
68.6811,83.6275
51.5152,43.9306
58.3547,124.074
54.1408,65.0166
62.7622,107.296
62.7082,158.153
55.0335,43.039
71.3653,111.632
61.4998,79.7824
62.5295,151.048
63.2362,34.1007
57.4021,130.581
62.7849,169.085
60.1394,124.073
73.3973,93.5704
58.0006,76.2931
57.032,88.7671
67.3314,153.732
66.9368,74.9661
63.3525,113.071
76.725,101.513
65.6456,92.8446
67.5506,60.5698
59.5339,117.731
69.1878,158.369
68.23,32.0574
51.5663,128.8
53.1767,121.107
51.2083,135.826
59.7589,53.1875
57.8682,106.617
70.8291,117.479
65.0818,100.736
66.2173,-176.824
51.5085,47.9819
54.1043,95.0007
68.6296,98.5666
49.9599,39.9053
67.6693,158.054
66.4188,130.488
67.857,52.9522
57.8761,116.342
50.0856,112.265
50.1235,40.6617
63.0827,98.8399
65.8753,126.089
71.1209,127.869
59.9937,109.077
62.6948,44.9497
69.2299,111.138
59.7632,153.418
50.8239,85.9491
74.2711,107.584
70.9062,107.319
54.2817,61.8596
61.8183,41.0106
58.7172,82.6311
68.2589,152.776
51.3385,136.248
66.7294,161.68
70.0299,131.877
56.0594,119.615
68.175,76.1027
60.5038,41.9978
58.2224,120.736
58.5982,98.3897
65.8528,136.717
64.6029,172.793
61.4598,148.416
71.5972,133.331
50.9568,91.1442
64.5798,46.7748
51.9861,91.4131
69.8151,82.1175
67.8704,105.081
69.4876,88.3988
60.0484,72.8464
60.3306,107.693
65.7927,105.204
50.6934,134.726
55.0343,102.935
50.4904,47.5474
66.0712,167.675
65.7256,140.032
64.6515,170.447
53.0251,157.223
75.0817,109.729
59.5731,58.4438
59.051,134.64
54.9538,109.903
65.7329,52.0594
64.4253,125.032
62.0179,130.923
65.8388,119.633
67.2268,146.059
55.2759,72.3848
70.1492,68.0368
66.9568,37.2836
61.6762,144.087
60.9978,145.148
52.2255,42.9776
60.3081,132.918
64.6472,-174.456
54.5417,125.959
64.0091,119.803
62.7101,82.1899
50.6116,115.499
65.5521,174.806
52.5286,79.3028
64.5774,37.5228
71.3091,139.543
66.9637,122.601
75.8835,110.858
73.1692,102.508
59.3746,147.84
60.4126,107.796
61.1095,145.35
63.9071,42.6918
65.2594,148.151
67.9274,113.298
58.1336,46.3333
51.2376,120.41
75.5388,99.153
68.1211,132.25
59.7782,103.932
54.5265,38.4927
60.3598,119.16
69.9314,147.387
55.4886,44.2085
66.5937,157.643
59.8142,123.811
65.3261,96.3226
56.7914,108.265
62.2068,144.927
60.6833,39.0553
64.6207,61.58
66.1898,174.537
50.4183,44.0591
71.2662,126.616
50.0442,54.6684
64.7561,94.3861
54.5936,108.661
67.4958,74.7193
57.2942,72.7082
58.3657,81.2753
62.3192,109.944
42.7733,44.9743
66.3561,56.1793
75.2145,101.818
52.6841,85.712
56.0644,46.457
66.3814,39.3419
67.5583,71.3111
74.7722,108.638
75.3066,92.0374
57.9348,67.2849
47.9924,45.9486
60.0741,53.916
65.6481,116.531
64.6062,78.4732
72.97,93.8106
53.2324,94.9788
51.9375,109.024
54.2432,93.3413
67.0685,98.3484
69.3891,176.384
71.0859,92.7357
52.9261,97.4273
64.5689,130.31
68.6233,132.643
70.7657,94.8727
69.2876,105.596
65.0844,60.3448
70.1462,157.6
66.4318,111.39
63.8418,79.3262
55.23,66.7012
56.4552,97.4058
54.8759,83.949
79.5168,98.112
59.3314,132.531
76.0361,113.077
58.6377,82.7321
66.2695,132.791
64.359,148.962
71.6645,109.189
62.8739,81.3957
59.0999,95.4547
70.7353,106.741
58.3504,37.2156
64.504,162.505
59.9272,66.3029
54.7766,97.0559
68.4064,30.4665
72.8877,109.144
56.3178,39.509
73.3881,87.9027
56.5083,121.853
57.9922,135.484
62.0804,172.987
69.2785,68.6406
56.88,39.6697
64.7796,34.0017
79.5605,99.7834
67.0736,57.291
57.0466,62.6384
62.9654,96.4863
54.8224,162.001
57.0179,31.2139
71.6636,125.528
52.4617,84.1795
58.6999,46.8263
58.4861,88.7486
58.074,28.4269
67.1256,145.438
58.5607,159.577
61.1275,37.1157
52.8009,109.287
60.9879,48.4636
55.0394,56.2611
54.4182,59.3158
61.8555,111.491
62.5798,124.996
79.3621,94.0865
71.5628,89.6747
55.6925,100.633
65.1427,115.722
68.4519,128.057
43.0711,47.657
69.6338,174.643
64.9703,82.4241
72.0832,78.3734
56.8756,38.2472
57.1489,137.627
60.8662,145.791
50.9858,88.7458
60.9841,65.0133
55.7393,115.974
72.3348,145.209
56.8914,159.249
67.0487,127.952
67.5847,76.021
63.6646,178.388
57.5048,106.256
63.3798,38.8135
69.3707,130.413
67.1138,60.8489
63.8938,155.707
57.478,37.5408
68.9822,115.84
53.1157,47.3152
66.0011,132.444
61.9852,73.8177
66.415,91.0094
63.3415,45.3158
66.3617,68.8236
65.5113,34.2953
60.3632,63.4365
69.1157,81.6076
68.9506,80.1256
72.9397,113.751
54.1584,78.516
75.653,58.4632
67.3094,121.321
65.5469,137.038
52.9441,120.851
66.0801,-171.675
57.7345,43.9724
62.8423,163.978
67.0724,76.2539
71.8066,71.4222
57.667,112.379
68.3622,96.5922
57.8475,28.4133
59.6632,140.57
66.9949,133.677
61.0581,92.688
66.6768,160.129
55.1483,105.941
68.8515,79.6902
63.3223,38.4097
62.0612,159.564
55.6124,65.1981
60.4979,36.7575
65.6256,31.8746
71.4244,54.9662
67.6275,59.1098
47.9466,136.059
55.3077,157.238
76.2903,110.364
59.4231,30.199
52.6603,115.186
56.9893,56.1612
67.8113,175.613
61.3535,51.9524
66.2399,172.075
54.179,71.2971
73.1612,99.0872
66.4866,111.551
63.9864,104.456
62.4406,88.7828
63.2074,109.667
56.6242,117.565
68.3884,64.878
63.3634,153.247
53.7704,136.454
53.0951,33.0838
59.0751,152.224
56.679,79.7379
66.8219,101.374
62.747,52.741
48.9561,134.038
54.496,85.7126
50.6774,48.7114
50.8521,113.489
65.3446,111.071
68.8317,114.995
63.6158,107.832
61.727,54.2613
70.6728,92.1001
68.0849,128.442
51.2878,111.082
64.7985,101.648
57.8569,61.9045
58.2805,84.3905
68.1324,162.899
57.7868,90.4636
62.5598,151.035
43.2975,132.677
69.0626,91.7057
65.0232,63.6711
64.0731,173.157
63.2348,155.059
55.1351,71.2189
51.548,111.366
56.546,85.833
67.1611,74.3498
72.5846,54.2729
59.4414,38.5728
63.8289,58.5815
54.9728,57.4502
65.1165,83.2895
65.3425,110.202
68.1027,173.336
56.9775,119.199
53.5383,55.1106
72.0319,109.653
60.8237,126.133
63.0989,139.661
61.3411,47.7662
71.977,128.482
57.0411,114.303
64.7422,94.1369
68.7777,108.759
65.1029,106.968
63.6568,32.0295
56.5781,74.2856
57.4372,97.8433
54.9571,47.6858
65.7251,91.1588
51.7738,111.36
58.9597,88.9752
45.224,38.9391
70.6385,144.603
53.2717,112.686
62.7013,55.9891
59.3888,29.2864
56.9348,94.3353
72.0311,147.059
73.3762,91.354
67.3891,150.943
62.9007,130.107
66.3349,53.4735
57.0954,126.075
54.6446,77.2507
61.6788,40.4181
72.3258,72.4464
57.8405,102.549
55.2283,50.0193
61.1923,164.551
62.9701,76.2488
50.2084,46.7458
59.2695,84.8838
52.2224,79.1226
65.8672,74.9933
75.333,110.824
55.6371,85.9019
65.9169,162.632
68.6036,138.514
55.1876,73.5872
68.4745,32.6571
56.1777,60.8146
50.9268,115.821
67.4922,98.8485
58.5979,117.122
52.934,135.426
53.974,127.595
72.6095,100.421
53.4286,55.9984
56.3818,89.7257
63.2821,53.1601
50.7779,107.959
65.9414,95.5458
65.5087,88.7327
71.8205,124.117
65.3875,62.8114
71.0759,137.535
68.1606,120.554
60.5881,114.44
64.5546,97.7653
64.3375,123.767
67.0953,147.122
67.7974,134.071
51.7617,48.9783
74.2142,56.8081
54.8403,39.3068
71.4983,111.991
52.0725,131.46
69.7518,145.19
66.8585,104.593
66.2316,168.149
67.2526,159.145
64.6604,141.949
59.6602,90.0381
55.7875,31.0406
63.4556,66.0965
67.7356,92.9981
55.1299,159.966
75.9415,59.6462
63.6807,48.6066
55.1505,40.5525
64.0943,134.85
67.8004,109.966
55.5595,32.4833
68.4453,109.412
68.1364,151.398
67.6395,30.5011
58.2895,133.2
50.2025,129.697
63.0266,115.649
66.4229,96.9785
55.5104,56.2498
67.5002,78.3944
59.9364,56.1304
69.6457,148.479
65.4295,167.693
68.1314,80.0621
63.4698,56.9938
71.7587,96.5408
69.4386,115.747
70.0179,156.867
54.9814,34.9529
47.3477,142.756
63.5822,47.0893
59.142,60.4227
72.0767,124.954
58.5129,53.3107
54.4632,41.3643
74.1812,107.856
51.141,134.015
61.5088,169.651
71.823,108.856
69.4619,134.598
57.8355,43.1711
66.3174,174.303
50.5548,137.621
67.0056,67.5235
69.8716,92.0657
65.5905,146.212
57.807,90.685
47.6296,138.898
59.7735,76.671
65.8881,50.9656
72.2427,140.787
49.8016,139.463
58.0773,84.588
67.7976,45.3217
65.2476,97.6116
69.8375,134.536
58.3533,87.0269
57.8866,55.6437
54.8312,77.6492
51.2007,104.789
57.612,77.9427
55.8081,120.36
70.1269,155.059
70.7691,135.543
53.1743,120.786
62.5438,89.8432
59.7096,129.646
55.6576,32.4455
69.0001,102.382
70.5722,118.044
68.159,38.8516
63.0177,69.3051
70.2191,105.596
73.9988,93.1085
73.9698,57.079
67.2165,178.791
64.0195,165.122
66.1535,86.9171
71.1296,133.619
52.0882,131.334
70.7837,149.046
44.317,135.994
64.8606,168.504
51.4608,88.4964
50.6731,117.442
65.5655,87.5313
65.9048,50.731
66.8872,86.8123
60.8364,64.0919
64.2682,123.016
46.6568,39.601
66.3453,139.041
67.5062,131.762
59.7166,64.9985
74.0508,90.7129
65.0602,100.172
57.1865,38.2218
62.4721,125.759
71.559,112.778
61.2286,115.194
55.5804,30.4998
52.9643,81.5215
69.9632,141.146
59.6167,89.0799
69.0167,92.8435
69.9272,107.213
51.8826,49.3718
61.3639,68.1691
68.8839,146.93
70.5073,110.004
68.0444,128.852
69.0802,106.723
64.4693,98.9403
58.4027,58.2685
57.084,108.465
71.4826,74.222
58.123,40.2789
54.5199,115.375
61.5555,50.4926
67.885,98.1362
60.3744,48.7424
71.6015,118.117
55.3699,44.6512
59.9272,76.8289
61.9859,92.8506
63.1871,125.301
56.0399,32.773
67.6185,135.35
58.0717,102.541
66.0311,116.31
55.0482,34.4078
65.765,95.8128
54.8818,46.7295
50.1638,42.8003
61.5009,109.401
61.6358,142.848
57.7756,75.3043
62.4332,118.339
53.5673,124.083
63.4387,50.4234
63.0904,114.854
65.5984,109.349
69.1467,127.588
65.9044,107.035
57.6776,105.653
61.6062,39.8888
52.9237,101.491
66.1186,48.3968
68.8371,85.4567
65.6395,65.3999
59.2425,81.0456
66.4954,135.524
62.4117,97.5288
71.9242,95.121
62.2928,131.6
54.7401,57.8621
62.2241,81.9328
63.8762,132.583
56.5617,127.669
61.4202,83.4113
69.5196,158.695
53.8542,117.882
72.909,86.6289
67.5601,125.966
66.5821,51.0365
66.2078,157.201
58.8997,137.176
60.156,141.717
58.0435,110.636
62.4987,74.3092
61.4502,135.385
64.7312,106.522
60.1625,87.7501
62.2749,32.1758
49.0264,137.975
62.1992,174.45
55.76,75.8239
71.1856,80.4678
63.626,137.929
52.4983,142.619
67.9076,128.447
68.32,53.2192
58.1531,114.124
54.8001,160.643
68.2599,153.897
72.2566,148.449
53.0386,156.899
51.3518,83.8038
51.8896,50.8603
63.19,77.1904
66.8974,-172.414
51.656,102.377
52.7612,33.5866
66.7387,88.7945
55.8446,34.0268
61.2666,78.5005
65.3464,97.5367
60.7911,59.6381
61.508,131.565
64.7524,103.828
55.8982,157.864
60.412,89.5831
71.855,87.7988
65.3187,-174.146
59.4248,124.439
49.8386,119.015
57.0939,108.677
57.7022,89.2545
69.2693,79.3666
52.5067,42.6339
55.9216,30.4936
58.4671,74.2661
56.7073,31.2101
62.5226,49.0999
60.5709,122.035
55.2678,40.8532
70.4796,84.4855
57.5183,119.76
66.71,66.6384
64.2459,86.6567
57.5752,96.0942
65.1724,80.572
69.4236,87.4776
57.6239,34.8942
66.5382,105.399
56.9688,71.9677
64.1935,161.577
57.2322,30.1531
63.8179,105.423
50.8293,54.7003
72.0922,115.777
54.1901,158.478
64.6959,120.328
50.8337,41.6928
78.9784,96.6818
63.5079,68.2382
57.7582,97.7725
74.6194,91.262
62.8073,93.3843
58.0869,58.8037
65.0743,102.063
53.9378,32.0509
65.1538,75.4306
71.2383,120.434
72.121,86.5801
55.1768,90.0257
68.4732,177.524
55.1329,56.9565
60.0498,99.1321
63.14,53.6957
71.9025,116.946
45.4163,45.6019
56.1827,31.7428
63.8416,147.45
57.3885,126.615
64.7532,160.973
66.3301,89.2005
51.3406,101.463
66.9778,135.328
74.2592,108.103
61.9765,116.545
52.4376,117.155
49.8441,94.9114
59.6004,34.3938
63.6903,89.0797
58.6591,31.4351
54.8951,20.1368
67.2358,76.2533
63.0902,177.394
65.3368,96.0727
52.819,132.286
61.4458,67.9166
67.4985,179.98
56.4002,53.7573
63.0241,82.3177
59.894,161.344
68.7138,113.429
51.6438,138.143
61.3142,56.0423
75.3286,108.515
64.7716,118.292
60.1901,116.741
65.4568,166.168
70.399,157.289
56.2253,107.155
64.8682,142.759
52.7761,93.5529
53.8843,131.275
65.2942,163.957
64.1816,175.594
64.6155,133.786
50.7302,90.9028
64.4404,129.363
45.7397,41.0264
69.0154,36.2624
61.2732,107.093
48.1701,46.0784
58.6983,132.509
58.0576,125.593
63.5638,59.144
50.9938,57.6525
66.6158,129.403
65.5753,86.9992
62.7901,124.948
61.8187,104.657
68.4115,163.311
50.7954,129.038
73.0368,108.323
62.8269,71.9891
70.0353,81.9322
63.0762,101.06
64.9879,33.6127
63.6465,110.449
69.6693,30.8144
62.8422,173.162
65.0978,160.906
63.146,145.498
52.8626,104.987
55.1646,71.6208
58.9368,124.742
57.1832,79.522
76.0362,138.723
56.411,31.0741
64.5053,111.947
50.8228,39.035
60.5728,127.678
74.3068,96.0013
61.0853,68.0987
57.6296,31.1716
54.1806,51.2686
74.3108,107.257
66.4102,57.4887
54.0215,94.621
59.0951,59.4767
63.5557,65.665
69.6603,150.716
59.6266,103.146
54.3413,74.5637
60.5341,33.1963
60.2086,97.8034
60.5609,110.55
55.9805,73.4825
76.086,110.079
69.5504,78.9195
62.4869,80.7201
73.2382,87.7918
64.892,68.7986
65.4133,116.246
69.9905,93.1677
68.5781,112.215
61.5754,75.8496
67.5422,68.3396
52.6757,34.8093
55.4492,104.196
64.9021,115.376
68.5163,128.965
58.9594,33.5248
66.1573,72.6661
60.6785,130.694
61.691,125.617
74.9946,56.5207
57.8221,100.783
60.4935,119.14
65.089,106.672
64.3051,139.194
50.3904,89.4233
56.6685,114.673
69.3112,129.203
63.8811,65.5467
59.4833,148.43
67.293,62.5304
57.8923,114.778
74.263,101.566
67.3234,30.1301
68.2511,125.477
69.0327,32.1379
65.1064,63.3229
60.1294,50.2306
64.1517,49.0597
72.4558,102.567
59.0422,85.0586
61.8254,65.516
71.9611,122.467
64.595,72.9583
66.5828,61.5126
65.6635,70.8565
62.9502,91.3306
53.5308,136.466
69.419,84.4669
71.4847,127.413
69.963,101.463
60.4539,83.9206
60.1059,120.697
72.298,101.946
71.6955,75.609
56.91,87.8007
67.4741,86.9385
68.743,171.829
49.375,45.6784
70.8241,154.826
59.6838,60.2645
66.4691,111.124
68.4893,158.889
49.0151,45.2753
67.3575,103.844
69.1646,142.807
54.7187,88.9457
66.4951,107.057
67.6566,115.312
64.4797,125.289
67.4351,154.665
59.4073,146.298
64.827,123.881
67.3449,-179.416
58.8198,67.6571
56.5078,125.599
71.0222,107.319
51.9268,52.6921
63.2446,133.458
54.0971,36.1444
59.1969,88.8706
67.8944,55.6411
68.8781,63.712
61.1403,61.0896
68.0518,44.9902
56.6175,33.2961
59.4851,92.6936
56.0198,52.6004
62.2266,172.83
51.0512,106.833
60.5176,140.46
56.7209,103.506
72.1826,110.61
68.0268,140.898
54.4899,35.0161
71.2322,147.174
72.4581,123.773
67.5529,-178.085
57.655,88.8326
63.1395,103.442
61.0344,53.3814
65.3336,86.9709
68.0856,137.772
68.7525,75.6089
54.7078,104.884
51.9296,108.657
57.6689,106.074
58.4636,80.5741
55.8376,85.4788
50.5488,113.952
60.7163,34.2157
67.9656,30.7548
57.524,108.077
67.2459,149.769
57.6176,44.2372
57.9105,28.6293
67.0629,60.809
67.8086,52.4211
56.3919,130.555
59.0534,115.974
51.9565,49.4795
73.1566,105.532
65.5022,72.779
62.5814,64.7873
73.148,92.3326
70.1576,81.4609
66.5692,150.721
71.2996,110.697
69.4925,171.253
51.6931,35.281
65.5741,120.692
69.7475,32.0883
61.2867,80.7577
75.2195,107.233
66.0313,-172.731
71.2743,106.912
66.8677,150.523
57.6524,61.875
61.485,80.6849
62.1865,36.9662
58.5823,120.356
67.7773,156.931
61.8924,78.911
63.8657,112.756
49.6024,112.227
68.6226,175.692
47.7451,138.831
60.4566,68.6797
49.9806,87.8709
58.5163,111.596
60.2172,40.3279
63.716,101.547
56.2628,105.461
59.2423,76.1428
51.6472,101.639
71.5393,55.4335
61.6327,167.523
55.4646,87.987
68.5476,76.0632
66.7879,48.5918
57.3594,134.855
49.8595,61.6248
51.1712,136.307
68.3199,32.3002
54.2537,156.612
67.8657,151.189
75.8693,112.059
64.4256,162.943
55.4963,56.7229
64.838,135.775
66.9214,179.257
56.395,47.5599
56.6273,62.2669
64.0759,141.002
63.7967,45.451
67.1433,85.83
68.9044,143.296
49.9285,133.234
65.9421,74.7358
58.9131,62.2547
64.5688,117.063
46.4054,41.9161
67.8822,39.5472
60.3919,100.702
63.6412,73.5111
53.524,82.8746
64.5872,91.379
56.5725,88.1007
51.039,102.927
66.7076,39.6214
57.1916,89.5827
43.7737,131.873
69.7132,79.7203
52.329,34.3962
70.0524,144.429
63.3163,140.819
69.7229,30.4321
63.6037,81.4338
47.9393,131.017
48.032,41.6263
69.0059,132.311
58.3601,107.267
66.3633,174.961
64.9696,157.136
63.0037,105.976
56.5686,101.223
57.5449,157.496
55.6465,133.299
60.306,85.2555
68.4556,179.634
58.4842,93.4095
53.5391,59.751
52.3953,106.916
46.8926,137.69
70.6398,68.5975
69.0141,126.322
64.666,72.5163
49.4747,136.756
66.6367,55.0307
53.0657,108.908
68.4498,113.826
62.3045,77.5277
56.0733,79.7923
56.5883,161.343
61.872,168.119
56.9271,32.5936
64.0047,100.56
54.8516,119.723
65.8703,95.7967
54.1261,79.3047
54.9753,124.728
63.1007,135.641
72.7307,91.238
65.1949,32.5512
49.5403,85.2238
69.5587,153.475
75.7959,142.797
73.401,104.872
46.1242,44.389
59.3297,64.8419
58.3276,126.272
63.4389,172.199
63.9566,43.7354
64.4824,44.4677
68.1569,45.8278
70.3244,137.278
52.3897,126.292
60.0848,127.378
62.4925,70.1449
56.988,129.153
52.9728,78.6529
69.9576,69.2805
61.881,132.507
54.2329,127.413
66.5065,48.0722
56.8031,40.8703
64.5271,90.7918
50.9722,110.767
58.3075,55.6222
68.0181,38.867
65.3957,69.9627
48.4574,47.6362
60.4121,138.437
45.7517,134.171
54.3263,34.5234
64.8552,80.4096
60.3862,85.2357
52.8244,54.555
64.91,99.1396
54.7743,52.7722
56.1621,42.9903
64.7987,41.0788
70.6218,148.226
60.764,146.267
42.9302,47.421
51.3873,103.703
65.6177,118.184
65.9314,124.731
60.9786,113.415
61.9368,70.8684
52.8343,100.817
70.1318,150.691
66.6639,-177.738
65.3053,168.485
63.7776,91.5482
51.4658,137.012
62.917,33.0487
69.5212,100.925
69.1878,165.571
62.4262,167.459
67.2772,121.167
68.9172,157.867
50.9647,41.569
60.5911,88.1292
69.438,152.371
55.2683,54.4945
64.6621,89.8623
61.0886,90.1475
66.0057,96.0893
76.424,107.967
54.9963,122.536
62.9978,131.975
71.7776,77.6236
68.3054,163.499
53.3034,120.137
59.401,118.745
51.0702,130.523
68.1706,160.124
44.6827,135.431
62.2117,111.102
57.8404,123.663
58.0362,79.026
64.9024,136.052
51.3932,97.8498
45.8129,44.7508
57.8847,162.373
55.526,78.2973
63.8344,97.3387
49.5507,143.85
69.5056,91.7674
68.4147,122.773
68.5767,112.928
70.1383,124.194
61.6495,57.444
69.2145,163.624
64.659,88.6019
64.5239,166.714
62.7001,87.2499
62.7153,114.633
72.4757,85.5119
69.4606,137.706
64.5561,102.397
56.6998,56.3019
57.7522,115.763
59.1161,162.151
63.0979,46.2306
65.3657,157.94
65.6541,176.9
59.46,89.5494
57.2968,160.906
59.1741,97.1645
68.4885,101.791
66.8243,127.09
65.3979,165.569
66.9405,90.8235
70.3214,88.7361
69.506,81.2806
73.0357,95.4441
58.2246,40.5212
68.6085,84.8095
55.5211,129.87
62.2358,33.8329
70.9985,96.7457
65.1429,125.17
58.6276,103.397
67.7202,44.6691
67.6073,68.9686
65.7342,67.159
71.3491,140.247
69.4425,88.6701
68.7877,63.1064
65.4865,93.3259
56.2268,70.2097
43.2039,134.077
58.449,72.2246
53.6584,57.161
57.6385,103.383
58.6091,88.129
57.4654,57.0855
59.479,99.0419
66.2134,114.924
52.1703,41.3856
59.9059,91.264
58.4793,66.6912
57.6811,126.58
50.7992,111.407
57.4181,103.027
69.3258,125.237
61.3592,95.6459
55.8633,92.0226
52.0119,104.637
73.4723,115.594
65.5162,42.1715
54.1893,50.647
63.2659,105.453
64.758,62.6406
73.7776,110.292
63.9954,56.3571
69.9463,119.257
60.4795,143.755
60.8118,65.4158
55.8161,72.9511
57.0432,119.367
59.5718,92.6884
68.805,103.268
53.487,33.9597
62.0352,135.283
69.109,148.947
53.6157,142.826
47.0945,136.418
77.3603,105.773
55.3238,40.7884
58.8404,86.3689
62.8192,75.0486
52.9557,55.2036
67.2866,109.878
56.2599,111.374
73.9794,93.867
68.796,131.647
53.6248,85.0857
52.6922,116.38
51.1238,129.171
60.4994,58.1058
65.2022,156.025
65.7994,117.813
54.2606,47.1113
57.8545,106.567
59.9051,57.9782
64.9928,-173.396
65.3087,167.44
58.6551,57.3779
53.4702,82.496
58.3683,38.6247
66.2421,111.684
59.5385,88.6994
47.4378,45.738
56.2846,68.9297
53.9478,133.541
61.8758,78.4503
64.493,63.6973
56.2713,39.115
58.1614,38.1101
66.9214,40.5938
56.2421,91.9172
65.3203,174.95
68.4971,99.9142
51.0991,44.1976
57.9991,76.008
73.3799,96.6902
65.3495,65.6589
79.5651,97.7388
45.3773,132.644
67.613,127.504
64.4605,77.1131
58.1043,110.092
65.3826,125
58.8679,102.778
63.8638,74.9459
72.0355,110.875
68.5345,121.155
67.686,-177.051
59.6636,79.6432
56.3661,37.5314
61.9885,61.5604
59.3823,161.034
67.8585,37.0737
59.4049,153.269
63.3782,101.085
70.6524,79.5177
41.9968,46.4647
60.067,112.83
61.3003,121.743
60.0378,45.0044
67.1956,179.458
66.941,145.446
79.4009,93.8995
57.723,28.0429
49.3503,44.237
51.3802,89.915
60.0647,150.586
47.0312,134.483
65.0045,103.697
65.3142,115.273
60.5278,123.338
72.5496,93.0838
65.6777,73.9017
59.6846,44.1408
46.0999,46.4921
59.7619,63.3239
65.1158,-173.884
58.3864,93.7252
63.8884,73.637
62.0962,105.283
68.5702,148.511
50.1188,59.6454
51.0536,61.1878
55.1422,98.5222
67.8627,38.2616
66.7156,73.4105
69.4659,106.953
58.3369,108.337
56.9726,84.1291
60.3985,71.4907
66.1442,58.8953
67.1804,110.863
60.3786,50.3165
61.5261,40.6344
57.0665,77.1531
74.3324,98.158
52.0407,92.0949
68.3396,30.6746
51.8865,80.7149
63.5623,33.5935
62.5572,157.615
65.7042,128.443
70.085,150.412
70.3826,94.2344
66.8019,53.1467
63.7154,165.163
71.6707,140.156
64.5174,91.86
71.0953,128.776
56.521,73.7075
56.2256,119.617
44.9332,131.633
53.4415,86.065
52.2169,39.7558
73.1004,114.714
51.9148,130.88
56.5541,94.1129
70.6493,135.544
74.1606,100.941
63.2816,103.815
54.6352,98.5099
73.9663,106.074
60.8254,47.4177
75.3676,99.7177
57.9194,117.636
60.4262,108.708
60.305,51.8716
51.5968,57.2752
55.1281,161.302
55.6019,160.057
60.8427,100.762
60.6975,143.713
57.1213,130.77
72.7009,54.8295
50.3629,60.4912
65.2596,61.8044
51.9599,120.317
67.0891,35.8785
54.5526,122.012
63.706,49.2918
58.15,67.098
57.5975,114.366
57.8851,56.3626
52.2318,104.368
58.499,48.1111
59.1931,44.0138
67.8206,76.0269
68.025,155.397
68.2147,90.0818
69.6869,112.145
62.553,49.8793
55.373,68.4677
60.2573,75.2455
51.36,45.972
50.6478,110.614
65.322,169.801
65.5546,177.828
58.284,61.8302
60.004,86.945
54.7686,63.7074
43.0639,45.5178
58.633,59.5467
53.9043,51.6263
50.3546,132.891
63.2996,63.6721
59.8628,48.0263
54.9176,94.6123
62.7067,78.2719
68.4027,168.106
70.033,137.027
57.7105,109.725
62.7369,39.0064
50.6707,113.219
65.1046,78.772
49.753,86.7257
56.6593,29.0345
55.3194,99.3625
54.1997,71.8073
67.1381,44.7519
65.3023,148.586
59.5766,151.099
54.481,134.857
48.2993,138.131
66.5321,103.197
63.7278,76.2913
61.9749,78.4611
57.2516,132.965
48.6258,43.9884
71.7124,77.1038
57.2054,80.626
64.1794,161.85
74.4876,92.8179
70.592,110.314
59.7769,142.138
65.7321,144.848
53.5561,135.297
65.1864,31.1557
56.6127,128.509
51.5108,91.4556
52.0398,110.15
49.5075,131.403
71.9449,114.814
63.6624,31.3975
65.7214,169.82
53.2144,57.9326
58.5963,74.5745
56.3817,55.519
71.881,94.8797
56.7714,90.1677
60.695,129.526
65.4908,42.1883
72.137,147.074
75.8121,108.935
69.7431,110.27
67.2897,163.408
53.824,129.255
60.2587,98.5014
71.9046,148.947
63.9105,104.34
54.4041,44.5955
62.7511,153.821
58.3036,76.8056
66.5468,128.347
68.5845,102.397
68.8132,137.57
72.8103,120.709
70.5411,120.655
68.6955,101.915
52.2933,40.2748
72.5042,116.675
60.8956,45.1784
59.811,136.972
66.5979,55.3632
60.9109,68.8227
74.1559,102.838
55.1544,72.7857
72.3117,89.9003
68.1649,88.6337
61.289,156.312
60.9193,90.7945
69.7912,141.036
54.0198,51.6531
63.3381,177.835
67.4984,57.0179
51.2635,61.3591
69.429,156.239
61.4506,139.659
75.1033,98.3883
64.2725,59.3553
68.0255,154.337
53.1896,50.0506
56.0009,129.455
70.0839,133.022
53.5588,124.005
61.0969,143.226
67.3093,37.9844
68.2322,141.702
51.1096,136.043
42.7727,47.0547
59.1854,124.897
65.4202,145.948
54.1582,92.7245
58.9322,67.6252
55.6709,35.8178
50.5649,61.9323
71.7437,79.9993
66.06,63.6039
55.7539,91.3665
59.0473,139.891
71.3118,96.4677
55.2049,32.4922
56.8435,157.564
65.7486,86.9729
59.0399,53.893
59.3857,96.7103
54.6706,82.9934
65.0365,87.0617
54.7328,38.3112
67.2115,104.716
73.4963,81.618
51.6039,117.276
53.0635,127.622
60.2549,122.368
55.2823,160.62
70.8424,95.8325
57.0646,162.098
66.2994,62.7879
66.1514,130.114
55.0137,99.9853
64.5191,79.7222
70.3525,93.7829
63.8801,146.04
64.1049,53.613
61.4907,170.652
66.8624,150.626
53.7791,100.615
71.4035,103.457
50.6451,40.6261
72.3014,108.394
65.3244,148.103
64.9248,52.8689
59.7334,49.4681
67.9967,80.766
51.3777,136.904
56.0382,62.2951
63.6351,139.091
50.4935,84.2746
62.7506,72.7793
57.0203,108.733
75.7386,100.132
75.7346,97.7594
55.3127,61.1669
64.3579,138.831
60.4591,131.12
69.2276,178.872
64.3513,62.6287
71.1636,75.1833
58.251,115.37
65.4838,178.279
